,Unnamed: 0,Z,X,Y,Unnamed: 0.1
6,6,857,-73.5145833333,8.96041666667,
7,7,977,-73.5104166667,8.96041666667,
8,8,1026,-73.50625,8.96041666667,
9,9,1046,-73.5020833333,8.96041666667,
10,10,1045,-73.4979166667,8.96041666667,
11,11,1042,-73.49375,8.96041666667,
12,12,1016,-73.4895833333,8.96041666667,
13,13,515,-73.5270833333,8.95625,
14,14,638,-73.5229166667,8.95625,
15,15,770,-73.51875,8.95625,
16,16,842,-73.5145833333,8.95625,
17,17,921,-73.5104166667,8.95625,
18,18,1015,-73.50625,8.95625,
19,19,1098,-73.5020833333,8.95625,
20,20,1157,-73.4979166667,8.95625,
21,21,1169,-73.49375,8.95625,
22,22,1110,-73.4895833333,8.95625,
23,23,910,-73.5104166667,8.95208333333,
24,24,996,-73.50625,8.95208333333,
25,25,1086,-73.5020833333,8.95208333333,
26,26,1155,-73.4979166667,8.95208333333,
27,27,1172,-73.49375,8.95208333333,
28,28,1094,-73.4895833333,8.95208333333,
29,29,581,-73.54375,8.99791666667,
30,30,598,-73.5395833333,8.99791666667,
31,31,638,-73.5354166667,8.99791666667,
32,32,694,-73.53125,8.99791666667,
33,33,782,-73.5270833333,8.99791666667,
34,34,897,-73.5229166667,8.99791666667,
35,35,1014,-73.51875,8.99791666667,
36,36,1198,-73.5145833333,8.99791666667,
37,37,1227,-73.5104166667,8.99791666667,
38,38,1171,-73.50625,8.99791666667,
39,39,1112,-73.5020833333,8.99791666667,
40,40,1070,-73.4979166667,8.99791666667,
41,41,1027,-73.49375,8.99791666667,
42,42,947,-73.4895833333,8.99791666667,
43,43,923,-73.4854166667,8.99791666667,
44,44,561,-73.54375,8.99375,
45,45,580,-73.5395833333,8.99375,
46,46,640,-73.5354166667,8.99375,
47,47,729,-73.53125,8.99375,
48,48,778,-73.5270833333,8.99375,
49,49,847,-73.5229166667,8.99375,
50,50,996,-73.51875,8.99375,
51,51,1246,-73.5145833333,8.99375,
52,52,1309,-73.5104166667,8.99375,
53,53,1274,-73.50625,8.99375,
54,54,1224,-73.5020833333,8.99375,
55,55,1176,-73.4979166667,8.99375,
56,56,1122,-73.49375,8.99375,
57,57,1038,-73.4895833333,8.99375,
58,58,992,-73.4854166667,8.99375,
59,59,533,-73.54375,8.98958333333,
60,60,578,-73.5395833333,8.98958333333,
61,61,645,-73.5354166667,8.98958333333,
62,62,768,-73.53125,8.98958333333,
63,63,832,-73.5270833333,8.98958333333,
64,64,855,-73.5229166667,8.98958333333,
65,65,957,-73.51875,8.98958333333,
66,66,1087,-73.5145833333,8.98958333333,
67,67,1284,-73.5104166667,8.98958333333,
68,68,1352,-73.50625,8.98958333333,
69,69,1327,-73.5020833333,8.98958333333,
70,70,1273,-73.4979166667,8.98958333333,
71,71,1208,-73.49375,8.98958333333,
72,72,1132,-73.4895833333,8.98958333333,
73,73,1104,-73.4854166667,8.98958333333,
74,74,541,-73.54375,8.98541666667,
75,75,590,-73.5395833333,8.98541666667,
76,76,569,-73.5354166667,8.98541666667,
77,77,609,-73.53125,8.98541666667,
78,78,692,-73.5270833333,8.98541666667,
79,79,815,-73.5229166667,8.98541666667,
80,80,956,-73.51875,8.98541666667,
81,81,1058,-73.5145833333,8.98541666667,
82,82,1118,-73.5104166667,8.98541666667,
83,83,1190,-73.50625,8.98541666667,
84,84,1304,-73.5020833333,8.98541666667,
85,85,1346,-73.4979166667,8.98541666667,
86,86,1297,-73.49375,8.98541666667,
87,87,1218,-73.4895833333,8.98541666667,
88,88,1157,-73.4854166667,8.98541666667,
89,89,467,-73.5395833333,8.98125,
90,90,482,-73.5354166667,8.98125,
91,91,578,-73.53125,8.98125,
92,92,691,-73.5270833333,8.98125,
93,93,813,-73.5229166667,8.98125,
94,94,907,-73.51875,8.98125,
95,95,862,-73.5145833333,8.98125,
96,96,840,-73.5104166667,8.98125,
97,97,892,-73.50625,8.98125,
98,98,980,-73.5020833333,8.98125,
99,99,1157,-73.4979166667,8.98125,
100,100,1266,-73.49375,8.98125,
101,101,1205,-73.4895833333,8.98125,
102,102,1075,-73.4854166667,8.98125,
103,103,511,-73.5354166667,8.97708333333,
104,104,652,-73.53125,8.97708333333,
105,105,735,-73.5270833333,8.97708333333,
106,106,697,-73.5229166667,8.97708333333,
107,107,653,-73.51875,8.97708333333,
108,108,626,-73.5145833333,8.97708333333,
109,109,626,-73.5104166667,8.97708333333,
110,110,688,-73.50625,8.97708333333,
111,111,786,-73.5020833333,8.97708333333,
112,112,975,-73.4979166667,8.97708333333,
113,113,1103,-73.49375,8.97708333333,
114,114,1091,-73.4895833333,8.97708333333,
115,115,1005,-73.4854166667,8.97708333333,
116,116,375,-73.5395833333,8.97291666667,
117,117,489,-73.5354166667,8.97291666667,
118,118,649,-73.53125,8.97291666667,
119,119,634,-73.5270833333,8.97291666667,
120,120,522,-73.5229166667,8.97291666667,
121,121,523,-73.51875,8.97291666667,
122,122,587,-73.5145833333,8.97291666667,
123,123,693,-73.5104166667,8.97291666667,
124,124,734,-73.50625,8.97291666667,
125,125,741,-73.5020833333,8.97291666667,
126,126,800,-73.4979166667,8.97291666667,
127,127,904,-73.49375,8.97291666667,
128,128,982,-73.4895833333,8.97291666667,
129,129,923,-73.4854166667,8.97291666667,
130,130,358,-73.5395833333,8.96875,
131,131,522,-73.5354166667,8.96875,
132,132,582,-73.53125,8.96875,
133,133,500,-73.5270833333,8.96875,
134,134,489,-73.5229166667,8.96875,
135,135,608,-73.51875,8.96875,
136,136,708,-73.5145833333,8.96875,
137,137,806,-73.5104166667,8.96875,
138,138,840,-73.50625,8.96875,
139,139,843,-73.5020833333,8.96875,
140,140,835,-73.4979166667,8.96875,
141,141,830,-73.49375,8.96875,
142,142,849,-73.4895833333,8.96875,
143,143,359,-73.5395833333,8.96458333333,
144,144,504,-73.5354166667,8.96458333333,
145,145,488,-73.53125,8.96458333333,
146,146,431,-73.5270833333,8.96458333333,
147,147,577,-73.5229166667,8.96458333333,
148,148,703,-73.51875,8.96458333333,
149,149,810,-73.5145833333,8.96458333333,
150,150,908,-73.5104166667,8.96458333333,
151,151,938,-73.50625,8.96458333333,
152,152,950,-73.5020833333,8.96458333333,
153,153,944,-73.4979166667,8.96458333333,
154,154,942,-73.49375,8.96458333333,
155,155,946,-73.4895833333,8.96458333333,
0,0,1801,-73.0895833333,8.03541666667,
1,1,1819,-73.09375,8.03125,
2,2,1881,-73.0895833333,8.03125,
3,3,1795,-73.0979166667,8.02708333333,
4,4,1915,-73.09375,8.02708333333,
5,5,1826,-73.1020833333,8.02291666667,
6,6,1924,-73.0979166667,8.02291666667,
7,7,1905,-73.10625,8.01875,
8,8,1970,-73.1020833333,8.01875,
9,9,1980,-73.09375,8.01875,
10,10,1872,-73.1104166667,8.01458333333,
11,11,1938,-73.09375,8.01458333333,
12,12,1915,-73.09375,8.01041666667,
13,13,1972,-73.09375,8.00625,
14,14,1984,-73.09375,8.00208333333,
15,15,1909,-73.11875,7.99791666667,
16,16,2019,-73.0979166667,7.99791666667,
17,17,1929,-73.09375,7.99791666667,
18,18,1839,-73.1229166667,7.99375,
19,19,1923,-73.11875,7.99375,
20,20,1986,-73.1020833333,7.99375,
21,21,1876,-73.1229166667,7.98958333333,
22,22,1958,-73.11875,7.98958333333,
23,23,2005,-73.1145833333,7.98958333333,
24,24,2041,-73.1104166667,7.98958333333,
25,25,1908,-73.1145833333,7.98541666667,
0,0,2444,-73.06875,7.96458333333,0.0
1,1,2503,-73.0729166667,7.95625,1.0
2,2,2562,-73.06875,7.95625,2.0
3,3,2586,-73.06875,7.95208333333,3.0
4,4,2646,-73.0520833333,7.95208333333,4.0
5,5,2615,-73.06875,7.94791666667,5.0
6,6,2652,-73.0645833333,7.94791666667,6.0
7,7,2699,-73.0604166667,7.94791666667,7.0
8,8,2572,-73.0479166667,7.94791666667,8.0
9,9,2732,-73.06875,7.94375,9.0
10,10,2549,-73.04375,7.94375,10.0
11,11,2823,-73.0354166667,7.93958333333,11.0
12,12,2567,-73.06875,7.93541666667,12.0
13,13,2499,-73.06875,7.92708333333,13.0
14,14,2472,-73.0729166667,7.92291666667,14.0
15,15,2507,-73.0604166667,7.92291666667,15.0
16,16,2830,-73.0354166667,7.92291666667,16.0
17,17,2770,-73.0229166667,7.92291666667,17.0
18,18,2507,-73.0729166667,7.91875,18.0
19,19,2727,-73.0520833333,7.91875,19.0
20,20,2893,-73.0354166667,7.91875,20.0
21,21,2881,-73.01875,7.91875,21.0
22,22,2824,-73.0145833333,7.91875,22.0
23,23,2460,-73.0729166667,7.91458333333,23.0
24,24,2758,-73.0520833333,7.91458333333,24.0
25,25,2818,-73.0145833333,7.91458333333,25.0
26,26,2934,-73.0479166667,7.91041666667,26.0
27,27,2982,-73.04375,7.90208333333,27.0
28,28,2812,-73.0145833333,7.90208333333,28.0
29,29,3019,-73.0395833333,7.89791666667,29.0
30,30,3043,-73.04375,7.89375,30.0
31,31,3056,-73.0395833333,7.89375,31.0
32,32,2974,-73.0354166667,7.89375,32.0
33,33,2779,-73.0145833333,7.89375,33.0
34,34,3130,-73.04375,7.88958333333,34.0
35,35,3077,-73.0395833333,7.88958333333,35.0
36,36,2983,-73.0354166667,7.88958333333,36.0
37,37,2897,-73.03125,7.88958333333,37.0
38,38,2793,-73.0229166667,7.88958333333,38.0
39,39,2751,-73.01875,7.88958333333,39.0
40,40,3057,-73.0395833333,7.88541666667,40.0
41,41,2995,-73.0354166667,7.88541666667,41.0
42,42,2934,-73.03125,7.88541666667,42.0
43,43,2765,-73.0229166667,7.88541666667,43.0
44,44,3125,-73.0395833333,7.88125,44.0
45,45,3038,-73.0354166667,7.88125,45.0
46,46,2953,-73.03125,7.88125,46.0
47,47,2874,-73.0270833333,7.88125,47.0
48,48,2755,-73.0229166667,7.88125,48.0
49,49,3035,-73.0354166667,7.87708333333,49.0
50,50,2989,-73.03125,7.87708333333,50.0
51,51,2914,-73.0270833333,7.87708333333,51.0
52,52,2782,-73.0229166667,7.87708333333,52.0
53,53,3113,-73.0354166667,7.87291666667,53.0
54,54,3065,-73.03125,7.87291666667,54.0
55,55,2982,-73.0270833333,7.87291666667,55.0
56,56,2886,-73.0229166667,7.87291666667,56.0
57,57,3170,-73.03125,7.86875,57.0
58,58,3076,-73.0270833333,7.86875,58.0
59,59,3022,-73.0229166667,7.86875,59.0
60,60,2928,-73.01875,7.86875,60.0
61,61,2738,-73.0145833333,7.86875,61.0
62,62,3109,-73.0270833333,7.86458333333,62.0
63,63,3050,-73.0270833333,7.86041666667,63.0
64,64,3017,-73.0270833333,7.85625,64.0
65,65,3038,-73.0229166667,7.85625,65.0
66,66,3021,-73.0270833333,7.85208333333,66.0
67,67,3007,-73.0270833333,7.84791666667,67.0
68,68,3483,-73.0145833333,7.78958333333,68.0
69,69,3423,-73.01875,7.78541666667,69.0
70,70,3276,-73.0229166667,7.78125,70.0
71,71,3423,-73.01875,7.78125,71.0
72,72,3088,-73.0270833333,7.77708333333,72.0
73,73,3247,-73.0229166667,7.77708333333,73.0
74,74,3404,-73.01875,7.77708333333,74.0
75,75,3498,-73.0145833333,7.77708333333,75.0
76,76,2896,-73.03125,7.77291666667,76.0
77,77,3031,-73.0270833333,7.77291666667,77.0
78,78,3194,-73.0229166667,7.77291666667,78.0
79,79,3359,-73.01875,7.77291666667,79.0
80,80,3480,-73.0145833333,7.77291666667,80.0
81,81,2870,-73.03125,7.76875,81.0
82,82,3037,-73.0270833333,7.76875,82.0
83,83,3210,-73.0229166667,7.76875,83.0
84,84,3339,-73.01875,7.76875,84.0
85,85,2932,-73.03125,7.76458333333,85.0
86,86,3017,-73.0270833333,7.76458333333,86.0
87,87,3165,-73.0229166667,7.76458333333,87.0
88,88,2794,-73.03125,7.76041666667,88.0
89,89,2928,-73.0270833333,7.76041666667,89.0
90,90,2633,-73.03125,7.75625,90.0
91,91,2442,-73.0354166667,7.75208333333,91.0
92,92,2445,-73.03125,7.75208333333,92.0
93,93,2271,-73.0354166667,7.74791666667,93.0
94,94,2326,-73.0354166667,7.74375,94.0
95,95,2543,-73.03125,7.73958333333,95.0
96,96,2443,-73.03125,7.73541666667,96.0
97,97,2280,-73.03125,7.72708333333,97.0
98,98,2706,-73.0104166667,7.91458333333,98.0
99,99,2775,-73.0104166667,7.90625,99.0
100,100,2853,-73.0104166667,7.86875,100.0
101,101,3012,-73.00625,7.86875,101.0
102,102,3146,-73.00625,7.85208333333,102.0
103,103,3187,-73.00625,7.84791666667,103.0
104,104,3440,-73.00625,7.81458333333,104.0
105,105,3469,-73.00625,7.80208333333,105.0
106,106,3494,-73.00625,7.79791666667,106.0
107,107,3489,-73.0104166667,7.79375,107.0
108,108,3495,-73.00625,7.79375,108.0
109,109,3514,-73.0104166667,7.78958333333,109.0
110,0,337,-73.5395833333,8.96041666667,0.0
111,1,426,-73.5354166667,8.96041666667,1.0
112,2,403,-73.53125,8.96041666667,2.0
113,3,477,-73.5270833333,8.96041666667,3.0
114,4,635,-73.5229166667,8.96041666667,4.0
115,5,765,-73.51875,8.96041666667,5.0
116,6,857,-73.5145833333,8.96041666667,6.0
117,7,977,-73.5104166667,8.96041666667,7.0
118,8,1026,-73.50625,8.96041666667,8.0
119,9,1046,-73.5020833333,8.96041666667,9.0
120,10,1045,-73.4979166667,8.96041666667,10.0
121,11,1042,-73.49375,8.96041666667,11.0
122,12,1016,-73.4895833333,8.96041666667,12.0
123,13,515,-73.5270833333,8.95625,13.0
124,14,638,-73.5229166667,8.95625,14.0
125,15,770,-73.51875,8.95625,15.0
126,16,842,-73.5145833333,8.95625,16.0
127,17,921,-73.5104166667,8.95625,17.0
128,18,1015,-73.50625,8.95625,18.0
129,19,1098,-73.5020833333,8.95625,19.0
130,20,1157,-73.4979166667,8.95625,20.0
131,21,1169,-73.49375,8.95625,21.0
132,22,1110,-73.4895833333,8.95625,22.0
133,23,910,-73.5104166667,8.95208333333,23.0
134,24,996,-73.50625,8.95208333333,24.0
135,25,1086,-73.5020833333,8.95208333333,25.0
136,26,1155,-73.4979166667,8.95208333333,26.0
137,27,1172,-73.49375,8.95208333333,27.0
138,28,1094,-73.4895833333,8.95208333333,28.0
139,29,581,-73.54375,8.99791666667,29.0
140,30,598,-73.5395833333,8.99791666667,30.0
141,31,638,-73.5354166667,8.99791666667,31.0
142,32,694,-73.53125,8.99791666667,32.0
143,33,782,-73.5270833333,8.99791666667,33.0
144,34,897,-73.5229166667,8.99791666667,34.0
145,35,1014,-73.51875,8.99791666667,35.0
146,36,1198,-73.5145833333,8.99791666667,36.0
147,37,1227,-73.5104166667,8.99791666667,37.0
148,38,1171,-73.50625,8.99791666667,38.0
149,39,1112,-73.5020833333,8.99791666667,39.0
150,40,1070,-73.4979166667,8.99791666667,40.0
151,41,1027,-73.49375,8.99791666667,41.0
152,42,947,-73.4895833333,8.99791666667,42.0
153,43,923,-73.4854166667,8.99791666667,43.0
154,44,561,-73.54375,8.99375,44.0
155,45,580,-73.5395833333,8.99375,45.0
156,46,640,-73.5354166667,8.99375,46.0
157,47,729,-73.53125,8.99375,47.0
158,48,778,-73.5270833333,8.99375,48.0
159,49,847,-73.5229166667,8.99375,49.0
160,50,996,-73.51875,8.99375,50.0
161,51,1246,-73.5145833333,8.99375,51.0
162,52,1309,-73.5104166667,8.99375,52.0
163,53,1274,-73.50625,8.99375,53.0
164,54,1224,-73.5020833333,8.99375,54.0
165,55,1176,-73.4979166667,8.99375,55.0
166,56,1122,-73.49375,8.99375,56.0
167,57,1038,-73.4895833333,8.99375,57.0
168,58,992,-73.4854166667,8.99375,58.0
169,59,533,-73.54375,8.98958333333,59.0
170,60,578,-73.5395833333,8.98958333333,60.0
171,61,645,-73.5354166667,8.98958333333,61.0
172,62,768,-73.53125,8.98958333333,62.0
173,63,832,-73.5270833333,8.98958333333,63.0
174,64,855,-73.5229166667,8.98958333333,64.0
175,65,957,-73.51875,8.98958333333,65.0
176,66,1087,-73.5145833333,8.98958333333,66.0
177,67,1284,-73.5104166667,8.98958333333,67.0
178,68,1352,-73.50625,8.98958333333,68.0
179,69,1327,-73.5020833333,8.98958333333,69.0
180,70,1273,-73.4979166667,8.98958333333,70.0
181,71,1208,-73.49375,8.98958333333,71.0
182,72,1132,-73.4895833333,8.98958333333,72.0
183,73,1104,-73.4854166667,8.98958333333,73.0
184,74,541,-73.54375,8.98541666667,74.0
185,75,590,-73.5395833333,8.98541666667,75.0
186,76,569,-73.5354166667,8.98541666667,76.0
187,77,609,-73.53125,8.98541666667,77.0
188,78,692,-73.5270833333,8.98541666667,78.0
189,79,815,-73.5229166667,8.98541666667,79.0
190,80,956,-73.51875,8.98541666667,80.0
191,81,1058,-73.5145833333,8.98541666667,81.0
192,82,1118,-73.5104166667,8.98541666667,82.0
193,83,1190,-73.50625,8.98541666667,83.0
194,84,1304,-73.5020833333,8.98541666667,84.0
195,85,1346,-73.4979166667,8.98541666667,85.0
196,86,1297,-73.49375,8.98541666667,86.0
197,87,1218,-73.4895833333,8.98541666667,87.0
198,88,1157,-73.4854166667,8.98541666667,88.0
199,89,467,-73.5395833333,8.98125,89.0
200,90,482,-73.5354166667,8.98125,90.0
201,91,578,-73.53125,8.98125,91.0
202,92,691,-73.5270833333,8.98125,92.0
203,93,813,-73.5229166667,8.98125,93.0
204,94,907,-73.51875,8.98125,94.0
205,95,862,-73.5145833333,8.98125,95.0
206,96,840,-73.5104166667,8.98125,96.0
207,97,892,-73.50625,8.98125,97.0
208,98,980,-73.5020833333,8.98125,98.0
209,99,1157,-73.4979166667,8.98125,99.0
210,100,1266,-73.49375,8.98125,100.0
211,101,1205,-73.4895833333,8.98125,101.0
212,102,1075,-73.4854166667,8.98125,102.0
213,103,511,-73.5354166667,8.97708333333,103.0
214,104,652,-73.53125,8.97708333333,104.0
215,105,735,-73.5270833333,8.97708333333,105.0
216,106,697,-73.5229166667,8.97708333333,106.0
217,107,653,-73.51875,8.97708333333,107.0
218,108,626,-73.5145833333,8.97708333333,108.0
219,109,626,-73.5104166667,8.97708333333,109.0
220,110,688,-73.50625,8.97708333333,110.0
221,111,786,-73.5020833333,8.97708333333,111.0
222,112,975,-73.4979166667,8.97708333333,112.0
223,113,1103,-73.49375,8.97708333333,113.0
224,114,1091,-73.4895833333,8.97708333333,114.0
225,115,1005,-73.4854166667,8.97708333333,115.0
226,116,375,-73.5395833333,8.97291666667,116.0
227,117,489,-73.5354166667,8.97291666667,117.0
228,118,649,-73.53125,8.97291666667,118.0
229,119,634,-73.5270833333,8.97291666667,119.0
230,120,522,-73.5229166667,8.97291666667,120.0
231,121,523,-73.51875,8.97291666667,121.0
232,122,587,-73.5145833333,8.97291666667,122.0
233,123,693,-73.5104166667,8.97291666667,123.0
234,124,734,-73.50625,8.97291666667,124.0
235,125,741,-73.5020833333,8.97291666667,125.0
236,126,800,-73.4979166667,8.97291666667,126.0
237,127,904,-73.49375,8.97291666667,127.0
238,128,982,-73.4895833333,8.97291666667,128.0
239,129,923,-73.4854166667,8.97291666667,129.0
240,130,358,-73.5395833333,8.96875,130.0
241,131,522,-73.5354166667,8.96875,131.0
242,132,582,-73.53125,8.96875,132.0
243,133,500,-73.5270833333,8.96875,133.0
244,134,489,-73.5229166667,8.96875,134.0
245,135,608,-73.51875,8.96875,135.0
246,136,708,-73.5145833333,8.96875,136.0
247,137,806,-73.5104166667,8.96875,137.0
248,138,840,-73.50625,8.96875,138.0
249,139,843,-73.5020833333,8.96875,139.0
250,140,835,-73.4979166667,8.96875,140.0
251,141,830,-73.49375,8.96875,141.0
252,142,849,-73.4895833333,8.96875,142.0
253,143,359,-73.5395833333,8.96458333333,143.0
254,144,504,-73.5354166667,8.96458333333,144.0
255,145,488,-73.53125,8.96458333333,145.0
256,146,431,-73.5270833333,8.96458333333,146.0
257,147,577,-73.5229166667,8.96458333333,147.0
258,148,703,-73.51875,8.96458333333,148.0
259,149,810,-73.5145833333,8.96458333333,149.0
260,150,908,-73.5104166667,8.96458333333,150.0
261,151,938,-73.50625,8.96458333333,151.0
262,152,950,-73.5020833333,8.96458333333,152.0
263,153,944,-73.4979166667,8.96458333333,153.0
264,154,942,-73.49375,8.96458333333,154.0
265,155,946,-73.4895833333,8.96458333333,155.0
266,0,1801,-73.0895833333,8.03541666667,0.0
267,1,1819,-73.09375,8.03125,1.0
268,2,1881,-73.0895833333,8.03125,2.0
269,3,1795,-73.0979166667,8.02708333333,3.0
270,4,1915,-73.09375,8.02708333333,4.0
271,5,1826,-73.1020833333,8.02291666667,5.0
272,6,1924,-73.0979166667,8.02291666667,6.0
273,7,1905,-73.10625,8.01875,7.0
274,8,1970,-73.1020833333,8.01875,8.0
275,9,1980,-73.09375,8.01875,9.0
276,10,1872,-73.1104166667,8.01458333333,10.0
277,11,1938,-73.09375,8.01458333333,11.0
278,12,1915,-73.09375,8.01041666667,12.0
279,13,1972,-73.09375,8.00625,13.0
280,14,1984,-73.09375,8.00208333333,14.0
281,15,1909,-73.11875,7.99791666667,15.0
282,16,2019,-73.0979166667,7.99791666667,16.0
283,17,1929,-73.09375,7.99791666667,17.0
284,18,1839,-73.1229166667,7.99375,18.0
285,19,1923,-73.11875,7.99375,19.0
286,20,1986,-73.1020833333,7.99375,20.0
287,21,1876,-73.1229166667,7.98958333333,21.0
288,22,1958,-73.11875,7.98958333333,22.0
289,23,2005,-73.1145833333,7.98958333333,23.0
290,24,2041,-73.1104166667,7.98958333333,24.0
291,25,1908,-73.1145833333,7.98541666667,25.0
